supporting_docs,query_length,entity_count,entities,has_comparison,has_inference,complexity_score,complexity_level,index
2,61,7,[],False,False,0.8,high,4036
2,88,8,[],False,False,0.8,high,4037
2,101,11,[],False,False,0.8999999999999999,high,4038
2,157,17,[],False,False,0.8999999999999999,high,4039
2,53,6,[],True,False,1.0,high,4040
2,59,7,[],False,False,0.8,high,4041
2,81,8,[],False,False,0.8,high,4042
2,73,7,[],False,False,0.8,high,4043
2,74,9,[],False,False,0.8,high,4044
2,71,9,[],False,False,0.8,high,4045
2,90,10,[],False,False,0.8,high,4046
2,114,10,[],False,False,0.8999999999999999,high,4047
2,107,11,[],False,False,0.8999999999999999,high,4048
2,66,7,[],False,False,0.8,high,4049
2,60,5,[],False,False,0.8,high,4050
2,74,7,[],False,False,0.8,high,4051
2,113,12,[],False,False,0.8999999999999999,high,4052
2,59,7,[],False,False,0.8,high,4053
2,55,8,[],False,False,0.8,high,4054
2,109,13,[],False,False,0.8999999999999999,high,4055
2,288,30,[],False,False,0.8999999999999999,high,4056
2,177,16,[],True,True,1.0,high,4057
2,50,5,[],False,False,0.8,high,4058
2,97,11,[],False,False,0.8,high,4059
2,66,8,[],False,False,0.8,high,4060
2,157,17,[],False,False,0.8999999999999999,high,4061
2,114,11,[],False,True,1.0,high,4062
2,70,8,[],False,False,0.8,high,4063
2,79,10,[],False,False,0.8,high,4064
2,131,14,[],False,False,0.8999999999999999,high,4065
2,72,8,[],False,False,0.8,high,4066
2,90,9,[],False,False,0.8,high,4067
2,85,7,[],True,False,1.0,high,4068
2,113,15,[],False,False,0.8999999999999999,high,4069
2,96,9,[],False,False,0.8,high,4070
2,110,12,[],False,False,0.8999999999999999,high,4071
2,102,13,[],False,False,0.8999999999999999,high,4072
2,108,12,[],False,False,0.8999999999999999,high,4073
2,117,10,[],False,False,0.8999999999999999,high,4074
2,110,10,[],False,False,0.8999999999999999,high,4075
2,51,6,[],False,True,1.0,high,4076
2,120,12,[],False,False,0.8999999999999999,high,4077
2,87,11,[],False,False,0.8,high,4078
2,104,11,[],False,False,0.8999999999999999,high,4079
2,71,7,[],False,True,1.0,high,4080
2,61,6,[],True,False,1.0,high,4081
2,91,10,[],False,False,0.8,high,4082
2,53,6,[],False,False,0.8,high,4083
2,95,11,[],False,False,0.8,high,4084
2,107,12,[],False,False,0.8999999999999999,high,4085
2,168,17,[],False,False,0.8999999999999999,high,4086
2,95,11,[],False,False,0.8,high,4087
2,67,7,[],False,False,0.8,high,4088
2,81,9,[],True,False,1.0,high,4089
2,107,12,[],False,False,0.8999999999999999,high,4090
2,96,12,[],False,False,0.8,high,4091
2,71,8,[],False,False,0.8,high,4092
2,64,9,[],False,False,0.8,high,4093
2,70,8,[],False,True,1.0,high,4094
2,120,16,[],False,False,0.8999999999999999,high,4095
2,52,5,[],False,False,0.8,high,4096
2,71,8,[],False,False,0.8,high,4097
2,95,11,[],False,False,0.8,high,4098
2,88,8,[],False,False,0.8,high,4099
2,100,10,[],False,False,0.8999999999999999,high,4100
2,54,4,[],False,False,0.7,high,4101
2,103,14,[],False,False,0.8999999999999999,high,4102
2,152,19,[],False,False,0.8999999999999999,high,4103
2,86,9,[],False,False,0.8,high,4104
2,64,6,[],False,False,0.8,high,4105
2,102,10,[],False,False,0.8999999999999999,high,4106
2,86,10,[],False,False,0.8,high,4107
2,82,8,[],False,False,0.8,high,4108
2,64,7,[],False,False,0.8,high,4109
2,63,8,[],False,False,0.8,high,4110
2,65,9,[],False,False,0.8,high,4111
2,159,15,[],False,False,0.8999999999999999,high,4112
2,103,13,[],False,False,0.8999999999999999,high,4113
2,69,7,[],False,False,0.8,high,4114
2,73,9,[],False,False,0.8,high,4115
2,83,12,[],False,False,0.8,high,4116
2,112,10,[],False,False,0.8999999999999999,high,4117
2,92,11,[],True,False,1.0,high,4118
2,102,12,[],False,False,0.8999999999999999,high,4119
2,40,3,[],True,False,0.8,high,4120
2,69,8,[],False,False,0.8,high,4121
2,99,11,[],False,False,0.8,high,4122
2,130,14,[],False,False,0.8999999999999999,high,4123
2,102,8,[],False,False,0.8999999999999999,high,4124
2,167,19,[],False,False,0.8999999999999999,high,4125
2,57,7,[],True,False,1.0,high,4126
2,86,9,[],False,False,0.8,high,4127
2,146,16,[],False,False,0.8999999999999999,high,4128
2,129,12,[],False,False,0.8999999999999999,high,4129
2,92,11,[],False,False,0.8,high,4130
2,36,4,[],False,False,0.6000000000000001,medium,4131
2,55,7,[],False,False,0.8,high,4132
2,62,7,[],False,False,0.8,high,4133
2,98,11,[],False,False,0.8,high,4134
2,107,13,[],True,False,1.0,high,4135
2,49,6,[],True,False,0.8999999999999999,high,4136
2,58,7,[],False,False,0.8,high,4137
2,75,10,[],False,False,0.8,high,4138
2,62,8,[],False,False,0.8,high,4139
2,136,16,[],False,False,0.8999999999999999,high,4140
2,103,12,[],False,False,0.8999999999999999,high,4141
2,52,7,[],False,False,0.8,high,4142
2,157,16,[],False,False,0.8999999999999999,high,4143
2,125,14,[],False,False,0.8999999999999999,high,4144
2,116,12,[],False,False,0.8999999999999999,high,4145
2,66,7,[],True,False,1.0,high,4146
2,67,7,[],True,False,1.0,high,4147
2,67,7,[],False,False,0.8,high,4148
2,107,12,[],False,False,0.8999999999999999,high,4149
2,55,6,[],False,False,0.8,high,4150
2,78,10,[],False,False,0.8,high,4151
2,82,8,[],False,False,0.8,high,4152
2,92,11,[],False,False,0.8,high,4153
2,128,14,[],False,False,0.8999999999999999,high,4154
2,58,6,[],False,False,0.8,high,4155
2,83,11,[],False,False,0.8,high,4156
2,95,11,[],True,False,1.0,high,4157
2,70,8,[],False,False,0.8,high,4158
2,109,14,[],False,False,0.8999999999999999,high,4159
2,63,7,[],False,False,0.8,high,4160
2,160,17,[],False,False,0.8999999999999999,high,4161
2,77,8,[],False,False,0.8,high,4162
2,103,10,[],False,False,0.8999999999999999,high,4163
2,66,8,[],False,False,0.8,high,4164
2,83,9,[],False,False,0.8,high,4165
2,174,21,[],True,False,1.0,high,4166
2,79,8,[],False,False,0.8,high,4167
2,78,9,[],False,True,1.0,high,4168
2,110,12,[],True,False,1.0,high,4169
2,134,12,[],False,False,0.8999999999999999,high,4170
2,115,10,[],False,False,0.8999999999999999,high,4171
2,59,7,[],False,True,1.0,high,4172
2,105,11,[],False,True,1.0,high,4173
2,176,19,[],False,False,0.8999999999999999,high,4174
2,160,18,[],False,False,0.8999999999999999,high,4175
2,90,11,[],False,False,0.8,high,4176
2,152,16,[],False,False,0.8999999999999999,high,4177
2,99,12,[],False,False,0.8,high,4178
2,109,11,[],False,False,0.8999999999999999,high,4179
2,53,6,[],False,False,0.8,high,4180
2,86,10,[],False,False,0.8,high,4181
2,67,7,[],False,False,0.8,high,4182
2,95,10,[],False,False,0.8,high,4183
2,98,11,[],False,False,0.8,high,4184
2,38,5,[],False,False,0.7,high,4185
2,60,8,[],False,False,0.8,high,4186
2,73,7,[],False,False,0.8,high,4187
2,59,7,[],False,False,0.8,high,4188
2,88,10,[],False,False,0.8,high,4189
2,64,8,[],False,False,0.8,high,4190
2,81,9,[],False,False,0.8,high,4191
2,148,16,[],False,False,0.8999999999999999,high,4192
2,70,7,[],False,False,0.8,high,4193
2,122,13,[],False,False,0.8999999999999999,high,4194
2,69,8,[],False,False,0.8,high,4195
2,89,12,[],False,False,0.8,high,4196
2,62,9,[],False,False,0.8,high,4197
2,135,15,[],True,False,1.0,high,4198
2,93,11,[],True,False,1.0,high,4199
2,106,11,[],False,False,0.8999999999999999,high,4200
2,84,11,[],True,False,1.0,high,4201
2,92,10,[],False,True,1.0,high,4202
2,80,8,[],False,False,0.8,high,4203
2,75,9,[],False,False,0.8,high,4204
2,78,9,[],False,False,0.8,high,4205
2,91,10,[],False,False,0.8,high,4206
2,103,12,[],False,False,0.8999999999999999,high,4207
2,113,11,[],False,False,0.8999999999999999,high,4208
2,72,8,[],False,False,0.8,high,4209
2,50,6,[],True,False,1.0,high,4210
2,138,14,[],False,False,0.8999999999999999,high,4211
2,96,9,[],False,False,0.8,high,4212
2,76,9,[],False,False,0.8,high,4213
2,52,6,[],False,False,0.8,high,4214
2,53,7,[],False,False,0.8,high,4215
2,136,12,[],False,False,0.8999999999999999,high,4216
2,99,11,[],False,False,0.8,high,4217
2,108,13,[],False,False,0.8999999999999999,high,4218
2,92,8,[],True,False,1.0,high,4219
2,118,12,[],False,False,0.8999999999999999,high,4220
2,70,7,[],False,False,0.8,high,4221
2,58,8,[],False,False,0.8,high,4222
2,119,13,[],False,True,1.0,high,4223
2,84,8,[],False,False,0.8,high,4224
2,58,7,[],False,False,0.8,high,4225
2,99,9,[],False,False,0.8,high,4226
2,98,8,[],False,False,0.8,high,4227
2,108,13,[],False,False,0.8999999999999999,high,4228
2,109,12,[],False,False,0.8999999999999999,high,4229
2,58,7,[],False,False,0.8,high,4230
2,59,7,[],False,False,0.8,high,4231
2,105,12,[],False,False,0.8999999999999999,high,4232
2,97,11,[],False,False,0.8,high,4233
2,90,11,[],False,False,0.8,high,4234
2,74,10,[],False,False,0.8,high,4235
2,141,18,[],False,False,0.8999999999999999,high,4236
2,69,8,[],False,False,0.8,high,4237
2,96,10,[],False,True,1.0,high,4238
2,63,6,[],False,False,0.8,high,4239
2,58,7,[],False,False,0.8,high,4240
2,133,15,[],False,False,0.8999999999999999,high,4241
2,149,15,[],False,False,0.8999999999999999,high,4242
2,72,8,[],False,False,0.8,high,4243
2,70,9,[],False,False,0.8,high,4244
2,52,5,[],True,False,1.0,high,4245
2,95,12,[],False,False,0.8,high,4246
2,99,11,[],False,False,0.8,high,4247
2,68,7,[],False,False,0.8,high,4248
2,59,7,[],True,False,1.0,high,4249
2,83,11,[],False,False,0.8,high,4250
2,164,20,[],False,False,0.8999999999999999,high,4251
2,122,14,[],False,True,1.0,high,4252
2,86,10,[],False,False,0.8,high,4253
2,147,15,[],False,False,0.8999999999999999,high,4254
2,108,12,[],False,False,0.8999999999999999,high,4255
2,66,8,[],False,False,0.8,high,4256
2,63,8,[],False,False,0.8,high,4257
2,62,7,[],True,False,1.0,high,4258
2,115,13,[],False,False,0.8999999999999999,high,4259
2,74,10,[],True,False,1.0,high,4260
2,87,10,[],False,False,0.8,high,4261
2,145,15,[],False,False,0.8999999999999999,high,4262
2,104,9,[],False,False,0.8999999999999999,high,4263
2,69,8,[],False,False,0.8,high,4264
2,136,13,[],False,False,0.8999999999999999,high,4265
2,108,13,[],False,False,0.8999999999999999,high,4266
2,59,8,[],False,False,0.8,high,4267
2,81,11,[],False,False,0.8,high,4268
2,79,9,[],False,False,0.8,high,4269
2,80,10,[],False,False,0.8,high,4270
2,111,10,[],False,False,0.8999999999999999,high,4271
2,79,10,[],False,True,1.0,high,4272
2,112,13,[],False,False,0.8999999999999999,high,4273
2,95,10,[],False,False,0.8,high,4274
2,76,9,[],False,False,0.8,high,4275
2,91,10,[],False,False,0.8,high,4276
2,50,6,[],False,False,0.8,high,4277
2,115,16,[],False,False,0.8999999999999999,high,4278
2,60,8,[],True,False,1.0,high,4279
2,57,7,[],False,False,0.8,high,4280
2,141,13,[],False,False,0.8999999999999999,high,4281
2,73,9,[],False,False,0.8,high,4282
2,95,11,[],False,False,0.8,high,4283
2,83,8,[],False,False,0.8,high,4284
2,89,11,[],False,False,0.8,high,4285
2,53,6,[],False,False,0.8,high,4286
2,69,8,[],False,False,0.8,high,4287
2,101,11,[],False,True,1.0,high,4288
2,140,13,[],False,False,0.8999999999999999,high,4289
2,108,10,[],False,False,0.8999999999999999,high,4290
2,38,5,[],False,False,0.7,high,4291
2,81,9,[],False,False,0.8,high,4292
2,86,8,[],False,True,1.0,high,4293
2,73,10,[],True,False,1.0,high,4294
2,131,13,[],False,False,0.8999999999999999,high,4295
2,90,8,[],False,False,0.8,high,4296
2,125,14,[],False,True,1.0,high,4297
2,89,10,[],False,False,0.8,high,4298
2,80,8,[],False,False,0.8,high,4299
2,85,9,[],False,False,0.8,high,4300
2,79,10,[],False,False,0.8,high,4301
2,118,12,[],False,True,1.0,high,4302
2,186,20,[],False,False,0.8999999999999999,high,4303
2,101,12,[],True,False,1.0,high,4304
2,135,14,[],False,False,0.8999999999999999,high,4305
2,79,9,[],False,False,0.8,high,4306
2,65,8,[],False,False,0.8,high,4307
2,129,13,[],False,True,1.0,high,4308
2,59,7,[],True,False,1.0,high,4309
2,200,21,[],False,False,0.8999999999999999,high,4310
2,106,12,[],False,False,0.8999999999999999,high,4311
2,196,22,[],False,False,0.8999999999999999,high,4312
2,87,11,[],False,False,0.8,high,4313
2,111,13,[],False,False,0.8999999999999999,high,4314
2,77,9,[],False,False,0.8,high,4315
2,112,11,[],False,False,0.8999999999999999,high,4316
2,88,11,[],False,True,1.0,high,4317
2,80,8,[],False,False,0.8,high,4318
2,153,15,[],False,False,0.8999999999999999,high,4319
2,84,7,[],False,False,0.8,high,4320
2,65,7,[],False,False,0.8,high,4321
2,98,12,[],False,False,0.8,high,4322
2,117,12,[],False,False,0.8999999999999999,high,4323
2,58,7,[],False,False,0.8,high,4324
2,89,8,[],False,False,0.8,high,4325
2,118,13,[],False,False,0.8999999999999999,high,4326
2,106,12,[],False,False,0.8999999999999999,high,4327
2,102,13,[],True,False,1.0,high,4328
2,65,9,[],True,False,1.0,high,4329
2,81,10,[],False,False,0.8,high,4330
2,77,9,[],False,False,0.8,high,4331
2,87,10,[],False,False,0.8,high,4332
2,70,8,[],False,False,0.8,high,4333
2,72,7,[],False,False,0.8,high,4334
2,39,5,[],False,False,0.7,high,4335
2,47,6,[],True,False,0.8999999999999999,high,4336
2,43,4,[],False,True,0.8,high,4337
2,59,8,[],False,False,0.8,high,4338
2,106,11,[],False,False,0.8999999999999999,high,4339
2,112,12,[],False,False,0.8999999999999999,high,4340
2,125,12,[],False,False,0.8999999999999999,high,4341
2,113,11,[],True,False,1.0,high,4342
2,59,6,[],False,False,0.8,high,4343
2,48,5,[],False,False,0.7,high,4344
2,169,22,[],False,False,0.8999999999999999,high,4345
2,136,14,[],True,False,1.0,high,4346
2,106,12,[],False,False,0.8999999999999999,high,4347
2,143,18,[],False,False,0.8999999999999999,high,4348
2,163,20,[],False,False,0.8999999999999999,high,4349
2,50,6,[],False,False,0.8,high,4350
2,95,11,[],False,True,1.0,high,4351
2,115,15,[],False,False,0.8999999999999999,high,4352
2,77,7,[],False,False,0.8,high,4353
2,56,6,[],False,False,0.8,high,4354
2,118,12,[],False,False,0.8999999999999999,high,4355
2,84,9,[],False,False,0.8,high,4356
2,64,5,[],False,False,0.8,high,4357
2,71,8,[],False,False,0.8,high,4358
2,75,6,[],False,False,0.8,high,4359
2,101,11,[],False,False,0.8999999999999999,high,4360
2,111,11,[],False,False,0.8999999999999999,high,4361
2,69,9,[],False,False,0.8,high,4362
2,58,6,[],False,False,0.8,high,4363
2,105,11,[],False,False,0.8999999999999999,high,4364
2,72,10,[],True,False,1.0,high,4365
2,77,8,[],True,False,1.0,high,4366
2,79,12,[],False,False,0.8,high,4367
2,99,11,[],False,False,0.8,high,4368
2,84,8,[],False,False,0.8,high,4369
2,139,15,[],False,False,0.8999999999999999,high,4370
2,81,10,[],False,False,0.8,high,4371
2,170,18,[],False,False,0.8999999999999999,high,4372
2,83,8,[],False,False,0.8,high,4373
2,64,8,[],False,False,0.8,high,4374
2,163,20,[],False,False,0.8999999999999999,high,4375
2,98,10,[],False,False,0.8,high,4376
2,148,17,[],False,True,1.0,high,4377
2,109,11,[],False,False,0.8999999999999999,high,4378
2,95,12,[],False,True,1.0,high,4379
2,114,12,[],False,False,0.8999999999999999,high,4380
2,66,8,[],True,True,1.0,high,4381
2,79,8,[],False,False,0.8,high,4382
2,77,8,[],False,False,0.8,high,4383
2,90,11,[],False,False,0.8,high,4384
2,103,10,[],False,False,0.8999999999999999,high,4385
2,96,9,[],False,False,0.8,high,4386
2,85,9,[],False,False,0.8,high,4387
2,61,6,[],False,False,0.8,high,4388
2,106,11,[],False,False,0.8999999999999999,high,4389
2,70,9,[],False,False,0.8,high,4390
2,69,6,[],False,False,0.8,high,4391
2,107,13,[],False,False,0.8999999999999999,high,4392
2,48,6,[],False,True,0.8999999999999999,high,4393
2,76,9,[],True,False,1.0,high,4394
2,65,7,[],False,False,0.8,high,4395
2,92,13,[],False,False,0.8,high,4396
2,60,9,[],False,False,0.8,high,4397
2,102,9,[],False,False,0.8999999999999999,high,4398
2,114,12,[],False,False,0.8999999999999999,high,4399
2,79,9,[],False,True,1.0,high,4400
2,53,4,[],False,False,0.7,high,4401
2,129,14,[],False,False,0.8999999999999999,high,4402
2,78,10,[],True,False,1.0,high,4403
2,82,9,[],False,False,0.8,high,4404
2,57,6,[],False,False,0.8,high,4405
2,85,9,[],False,False,0.8,high,4406
2,53,7,[],False,False,0.8,high,4407
2,62,8,[],False,False,0.8,high,4408
2,106,11,[],False,False,0.8999999999999999,high,4409
2,105,9,[],True,False,1.0,high,4410
2,124,12,[],False,False,0.8999999999999999,high,4411
2,98,8,[],False,False,0.8,high,4412
2,61,7,[],False,False,0.8,high,4413
2,91,11,[],False,False,0.8,high,4414
2,95,14,[],False,True,1.0,high,4415
2,64,6,[],False,False,0.8,high,4416
2,98,11,[],True,False,1.0,high,4417
2,80,6,[],False,False,0.8,high,4418
2,45,5,[],False,False,0.7,high,4419
2,132,16,[],False,False,0.8999999999999999,high,4420
2,113,12,[],True,False,1.0,high,4421
2,92,11,[],False,False,0.8,high,4422
2,78,8,[],False,False,0.8,high,4423
2,69,9,[],False,False,0.8,high,4424
2,113,10,[],False,False,0.8999999999999999,high,4425
2,123,13,[],False,False,0.8999999999999999,high,4426
2,51,6,[],False,False,0.8,high,4427
2,75,10,[],False,False,0.8,high,4428
2,82,11,[],False,False,0.8,high,4429
2,72,6,[],False,False,0.8,high,4430
2,117,11,[],True,True,1.0,high,4431
2,122,14,[],False,False,0.8999999999999999,high,4432
2,128,13,[],False,False,0.8999999999999999,high,4433
2,62,6,[],False,False,0.8,high,4434
2,56,6,[],False,False,0.8,high,4435
2,63,6,[],False,False,0.8,high,4436
2,76,9,[],False,False,0.8,high,4437
2,53,6,[],False,False,0.8,high,4438
2,102,9,[],False,False,0.8999999999999999,high,4439
2,95,10,[],False,False,0.8,high,4440
2,122,12,[],False,False,0.8999999999999999,high,4441
2,139,16,[],False,False,0.8999999999999999,high,4442
2,112,13,[],True,False,1.0,high,4443
2,68,7,[],True,False,1.0,high,4444
2,114,14,[],False,False,0.8999999999999999,high,4445
2,55,5,[],False,True,1.0,high,4446
2,75,10,[],False,False,0.8,high,4447
2,69,8,[],False,False,0.8,high,4448
2,114,11,[],False,False,0.8999999999999999,high,4449
2,109,11,[],True,False,1.0,high,4450
2,154,20,[],True,False,1.0,high,4451
2,60,8,[],True,False,1.0,high,4452
2,137,14,[],False,False,0.8999999999999999,high,4453
2,90,8,[],False,False,0.8,high,4454
2,104,11,[],False,False,0.8999999999999999,high,4455
2,136,13,[],False,False,0.8999999999999999,high,4456
2,99,11,[],False,False,0.8,high,4457
2,113,11,[],False,False,0.8999999999999999,high,4458
2,74,8,[],False,False,0.8,high,4459
2,94,10,[],False,False,0.8,high,4460
2,62,7,[],False,False,0.8,high,4461
2,84,11,[],False,False,0.8,high,4462
2,58,7,[],True,False,1.0,high,4463
2,84,9,[],False,False,0.8,high,4464
2,92,11,[],False,False,0.8,high,4465
2,119,13,[],False,False,0.8999999999999999,high,4466
2,112,12,[],False,False,0.8999999999999999,high,4467
2,67,7,[],False,False,0.8,high,4468
2,57,6,[],True,False,1.0,high,4469
2,60,7,[],False,False,0.8,high,4470
2,65,7,[],False,False,0.8,high,4471
2,56,6,[],False,False,0.8,high,4472
2,122,16,[],False,False,0.8999999999999999,high,4473
2,153,18,[],False,False,0.8999999999999999,high,4474
2,39,5,[],False,False,0.7,high,4475
2,85,9,[],True,False,1.0,high,4476
2,76,7,[],False,False,0.8,high,4477
2,168,17,[],False,False,0.8999999999999999,high,4478
2,133,17,[],False,False,0.8999999999999999,high,4479
2,59,9,[],False,False,0.8,high,4480
2,65,7,[],True,False,1.0,high,4481
2,54,7,[],False,False,0.8,high,4482
2,64,7,[],False,False,0.8,high,4483
2,78,11,[],True,False,1.0,high,4484
2,128,12,[],True,False,1.0,high,4485
2,130,14,[],False,False,0.8999999999999999,high,4486
2,91,8,[],False,False,0.8,high,4487
2,71,6,[],False,False,0.8,high,4488
2,57,7,[],True,False,1.0,high,4489
2,90,8,[],False,False,0.8,high,4490
2,63,7,[],True,False,1.0,high,4491
2,94,9,[],False,False,0.8,high,4492
2,127,16,[],False,False,0.8999999999999999,high,4493
2,128,12,[],False,False,0.8999999999999999,high,4494
2,103,12,[],False,False,0.8999999999999999,high,4495
2,80,10,[],False,True,1.0,high,4496
2,111,13,[],False,False,0.8999999999999999,high,4497
2,93,9,[],False,False,0.8,high,4498
2,77,8,[],False,False,0.8,high,4499
2,130,15,[],False,False,0.8999999999999999,high,4500
2,99,9,[],False,False,0.8,high,4501
2,78,9,[],False,False,0.8,high,4502
2,92,11,[],False,False,0.8,high,4503
2,126,15,[],False,False,0.8999999999999999,high,4504
2,87,12,[],False,False,0.8,high,4505
2,80,10,[],False,False,0.8,high,4506
2,120,12,[],False,False,0.8999999999999999,high,4507
2,60,8,[],True,False,1.0,high,4508
2,79,10,[],False,False,0.8,high,4509
2,99,10,[],False,False,0.8,high,4510
2,92,11,[],False,False,0.8,high,4511
2,81,9,[],False,True,1.0,high,4512
2,83,10,[],False,False,0.8,high,4513
2,82,9,[],False,False,0.8,high,4514
2,76,7,[],False,False,0.8,high,4515
2,69,8,[],False,False,0.8,high,4516
2,82,10,[],False,False,0.8,high,4517
2,115,15,[],False,False,0.8999999999999999,high,4518
2,71,8,[],False,False,0.8,high,4519
2,75,8,[],False,False,0.8,high,4520
2,87,9,[],False,False,0.8,high,4521
2,75,7,[],False,False,0.8,high,4522
2,106,12,[],False,False,0.8999999999999999,high,4523
2,66,8,[],False,False,0.8,high,4524
2,131,15,[],False,False,0.8999999999999999,high,4525
2,111,10,[],False,False,0.8999999999999999,high,4526
2,92,11,[],False,False,0.8,high,4527
2,123,15,[],False,False,0.8999999999999999,high,4528
2,47,6,[],False,False,0.7,high,4529
2,90,10,[],False,False,0.8,high,4530
2,79,9,[],False,False,0.8,high,4531
2,69,8,[],False,False,0.8,high,4532
2,57,7,[],False,True,1.0,high,4533
2,124,13,[],False,False,0.8999999999999999,high,4534
2,105,12,[],False,False,0.8999999999999999,high,4535
2,71,7,[],False,False,0.8,high,4536
2,116,13,[],False,False,0.8999999999999999,high,4537
2,118,13,[],False,False,0.8999999999999999,high,4538
2,84,9,[],False,False,0.8,high,4539
2,111,12,[],False,False,0.8999999999999999,high,4540
2,93,10,[],True,False,1.0,high,4541
2,64,8,[],False,False,0.8,high,4542
2,115,11,[],False,False,0.8999999999999999,high,4543
2,55,6,[],False,False,0.8,high,4544
2,180,20,[],False,True,1.0,high,4545
2,68,8,[],False,False,0.8,high,4546
2,118,13,[],False,False,0.8999999999999999,high,4547
2,121,13,[],False,False,0.8999999999999999,high,4548
2,65,8,[],False,False,0.8,high,4549
2,130,17,[],False,False,0.8999999999999999,high,4550
2,79,9,[],False,True,1.0,high,4551
2,124,14,[],False,False,0.8999999999999999,high,4552
2,48,5,[],False,False,0.7,high,4553
2,85,8,[],False,False,0.8,high,4554
2,58,7,[],False,False,0.8,high,4555
2,82,8,[],False,False,0.8,high,4556
2,135,12,[],False,False,0.8999999999999999,high,4557
2,70,8,[],False,False,0.8,high,4558
2,102,10,[],False,False,0.8999999999999999,high,4559
2,59,6,[],False,False,0.8,high,4560
2,98,11,[],False,False,0.8,high,4561
2,98,9,[],False,False,0.8,high,4562
2,120,14,[],False,False,0.8999999999999999,high,4563
2,76,8,[],False,False,0.8,high,4564
2,76,11,[],False,False,0.8,high,4565
2,129,13,[],False,False,0.8999999999999999,high,4566
2,58,8,[],False,False,0.8,high,4567
2,65,8,[],False,False,0.8,high,4568
2,68,9,[],False,False,0.8,high,4569
2,70,7,[],False,False,0.8,high,4570
2,53,6,[],False,False,0.8,high,4571
2,86,9,[],False,False,0.8,high,4572
2,154,16,[],False,False,0.8999999999999999,high,4573
2,117,13,[],False,False,0.8999999999999999,high,4574
2,113,11,[],False,False,0.8999999999999999,high,4575
2,81,9,[],True,False,1.0,high,4576
2,154,17,[],False,False,0.8999999999999999,high,4577
2,51,4,[],False,False,0.7,high,4578
2,106,12,[],False,False,0.8999999999999999,high,4579
2,127,15,[],False,False,0.8999999999999999,high,4580
2,97,10,[],False,False,0.8,high,4581
2,76,8,[],False,False,0.8,high,4582
2,97,12,[],False,False,0.8,high,4583
2,67,7,[],False,False,0.8,high,4584
2,153,16,[],False,False,0.8999999999999999,high,4585
2,123,12,[],False,False,0.8999999999999999,high,4586
2,93,11,[],False,True,1.0,high,4587
2,67,9,[],False,False,0.8,high,4588
2,157,17,[],False,False,0.8999999999999999,high,4589
2,165,18,[],False,False,0.8999999999999999,high,4590
2,86,8,[],False,False,0.8,high,4591
2,88,9,[],False,True,1.0,high,4592
2,76,9,[],False,False,0.8,high,4593
2,74,8,[],False,False,0.8,high,4594
2,67,8,[],False,False,0.8,high,4595
2,135,13,[],False,True,1.0,high,4596
2,157,17,[],False,False,0.8999999999999999,high,4597
2,53,7,[],False,False,0.8,high,4598
2,76,8,[],True,False,1.0,high,4599
2,69,8,[],False,True,1.0,high,4600
2,55,5,[],False,False,0.8,high,4601
2,67,7,[],False,False,0.8,high,4602
2,98,10,[],False,False,0.8,high,4603
2,84,9,[],False,False,0.8,high,4604
2,105,14,[],True,False,1.0,high,4605
2,83,10,[],False,False,0.8,high,4606
2,63,7,[],True,False,1.0,high,4607
2,100,11,[],False,False,0.8999999999999999,high,4608
2,143,14,[],False,False,0.8999999999999999,high,4609
2,74,7,[],False,False,0.8,high,4610
2,54,5,[],False,False,0.8,high,4611
2,58,6,[],False,False,0.8,high,4612
2,95,10,[],False,False,0.8,high,4613
2,56,7,[],False,False,0.8,high,4614
2,78,7,[],False,False,0.8,high,4615
2,55,6,[],False,False,0.8,high,4616
2,76,7,[],False,False,0.8,high,4617
2,146,17,[],False,True,1.0,high,4618
2,76,9,[],False,False,0.8,high,4619
2,89,11,[],False,False,0.8,high,4620
2,76,8,[],False,False,0.8,high,4621
2,96,10,[],False,False,0.8,high,4622
2,115,13,[],False,False,0.8999999999999999,high,4623
2,100,13,[],False,False,0.8999999999999999,high,4624
2,99,10,[],False,False,0.8,high,4625
2,113,11,[],False,True,1.0,high,4626
2,96,10,[],False,False,0.8,high,4627
2,142,13,[],False,False,0.8999999999999999,high,4628
2,124,13,[],False,False,0.8999999999999999,high,4629
2,137,15,[],False,False,0.8999999999999999,high,4630
2,71,7,[],False,False,0.8,high,4631
2,60,8,[],False,False,0.8,high,4632
2,141,14,[],False,False,0.8999999999999999,high,4633
2,112,12,[],False,False,0.8999999999999999,high,4634
2,94,13,[],False,False,0.8,high,4635
2,132,15,[],False,False,0.8999999999999999,high,4636
2,116,11,[],False,False,0.8999999999999999,high,4637
2,88,11,[],False,False,0.8,high,4638
2,104,10,[],False,True,1.0,high,4639
2,66,7,[],False,False,0.8,high,4640
2,80,10,[],False,True,1.0,high,4641
2,73,9,[],False,False,0.8,high,4642
2,70,10,[],False,False,0.8,high,4643
2,93,11,[],False,False,0.8,high,4644
2,122,13,[],False,False,0.8999999999999999,high,4645
2,153,16,[],False,True,1.0,high,4646
2,169,20,[],False,False,0.8999999999999999,high,4647
2,91,10,[],False,False,0.8,high,4648
2,79,9,[],False,False,0.8,high,4649
2,96,12,[],False,False,0.8,high,4650
2,108,14,[],False,False,0.8999999999999999,high,4651
2,113,14,[],False,False,0.8999999999999999,high,4652
2,131,14,[],False,False,0.8999999999999999,high,4653
